QuickDAQ Data
1/1/0001 12:00:00 AM
Notes:,,
Sample Rate:,48000, Hz,
Measurement Type,Time Waveform,
Channel Name,DT9857E-16-xAO(00).Ain 1,
X Axis Units,Sec,
Y Axis Units,V,
Seconds,Real,
 0.0057083333, 0.0028753281,
 0.0057291667, 0.0022923946,
 0.0057500000, 0.0014317036,
 0.0057708333, 4.88758E-005,
 0.0057916667, 5.84126E-005,
 0.0058125000,-8.46386E-004,
 0.0058333333,-0.0016760826,
 0.0058541667,-0.0018596649,
 0.0058750000,-0.0027203560,
 0.0058958333,-0.0022006035,
 0.0059166667,-0.0045871735,
 0.0059375000,-0.0027334690,
 0.0059583333,-0.0044965744,
 0.0059791667,-0.0042963028,
 0.0060000000,-0.0045716763,
 0.0060208333,-0.0051033497,
 0.0060416667,-0.0049531460,
 0.0060625000,-0.0052297115,
 0.0060833333,-0.0047516823,
 0.0061041667,-0.0040018559,
 0.0061250000,-0.0042390823,
 0.0061458333,-0.0032091141,
 0.0061666667,-0.0036883354,
 0.0061875000,-0.0029683113,
 0.0062083333,-0.0017774105,
 0.0062291667,-4.48227E-004,
 0.0062500000,-0.0010550022,
 0.0062708333,-5.82933E-004,
 0.0062916667, 4.11272E-004,
 0.0063125000, 0.0010776520,
 0.0063333333, 0.0013017654,
 0.0063541667, 0.0027477741,
 0.0063750000, 0.0032460690,
 0.0063958333, 0.0034558773,
 0.0064166667, 0.0046074390,
 0.0064375000, 0.0041615963,
 0.0064583333, 0.0040292740,
 0.0064791667, 0.0052154064,
 0.0065000000, 0.0051677227,
 0.0065208333, 0.0054216385,
 0.0065416667, 0.0053632259,
 0.0065625000, 0.0059974194,
 0.0065833333, 0.0050175190,
 0.0066041667, 0.0052165985,
 0.0066250000, 0.0051689148,
 0.0066458333, 0.0044822693,
 0.0066666667, 0.0047457218,
 0.0066875000, 0.0034558773,
 0.0067083333, 0.0031077862,
 0.0067291667, 0.0024759769,
 0.0067500000, 0.0023543835,
 0.0067708333, 4.18425E-004,
 0.0067916667, 6.06775E-004,
 0.0068125000, 3.57628E-005,
 0.0068333333,-6.69956E-004,
 0.0068541667,-0.0026357174,
 0.0068750000,-0.0021886826,
 0.0068958333,-0.0037980080,
 0.0069166667,-0.0036907196,
 0.0069375000,-0.0041878223,
 0.0069583333,-0.0040280819,
 0.0069791667,-0.0046861172,
 0.0070000000,-0.0048816204,
 0.0070208333,-0.0041365623,
 0.0070416667,-0.0051987171,
 0.0070625000,-0.0046896935,
 0.0070833333,-0.0045061111,
 0.0071041667,-0.0045335293,
 0.0071250000,-0.0039672852,
 0.0071458333,-0.0041377544,
 0.0071666667,-0.0031518936,
 0.0071875000,-0.0026786327,
 0.0072083333,-0.0022339821,
 0.0072291667,-8.85725E-004,
 0.0072500000,-9.57251E-004,
 0.0072708333, 3.77893E-004,
 0.0072916667, 3.68357E-004,
 0.0073125000, 0.0011527538,
 0.0073333333, 0.0017499924,
 0.0073541667, 0.0019180775,
 0.0073750000, 0.0031876564,
 0.0073958333, 0.0035977364,
 0.0074166667, 0.0040519238,
 0.0074375000, 0.0046789646,
 0.0074583333, 0.0048756599,
 0.0074791667, 0.0046789646,
 0.0075000000, 0.0054574013,
 0.0075208333, 0.0052869320,
 0.0075416667, 0.0068151951,
 0.0075625000, 0.0056564808,
 0.0075833333, 0.0055539608,
 0.0076041667, 0.0049328804,
 0.0076250000, 0.0046348572,
 0.0076458333, 0.0045359135,
 0.0076666667, 0.0039696693,
 0.0076875000, 0.0049483776,
 0.0077083333, 0.0027787685,
 0.0077291667, 0.0028252602,
 0.0077500000, 0.0018894672,
 0.0077708333, 8.90493E-004,
 0.0077916667,-5.00679E-004,
 0.0078125000, 3.69549E-004,
 0.0078333333,-6.75917E-004,
 0.0078541667,-0.0024235249,
 0.0078750000,-0.0018942356,
 0.0078958333,-0.0031208992,
 0.0079166667,-0.0033473969,
 0.0079375000,-0.0027024746,
 0.0079583333,-0.0043118000,
 0.0079791667,-0.0042188168,
 0.0080000000,-0.0046253204,
 0.0080208333,-0.0041925907,
